s_seker,misparmb,hodesh_hakira,shnat_hakira,quarter,weight,nefashot,nefeshstandartit,mefarnesim,nefashot0_4,nefashot5_9,nefashot10_14,nefashot15_17,nefashotad18,nefashot18up,men18up,women18up,Nationality,yshuv,nafa,zurat_y,cluster,madadpereferia,madadpotentziali,tanur_ba,tanur_b,tanur_a,microwave,refrigerator,deep_freezer,dish_washer,washing_m,dryer,v_cleaner,television,dvd,computer,a_conditioner,c_heating,f_heating,water_heating,security_room,cable_tv,digital__receiver,water_purification_device,Tablet,Gamer,satellite_dish,internet,phones,cell_phones,cars,baalut,owned_appartement_not_for_living,value_d,mocher_d,sah_hadarim,hadarim,rented_d,add_payers,maskir,mafteah,decile,total_net,net,i1kaspit,iinkind,c3kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,i141093,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,Social_Transfer_in_Kind_Total,STIK_From_Education,STIK_From_Health,STIK_From_Welfare,STIK_From_property_tax,Mortgage_balance_or_housing_loan,Net_property_value,religion
2016,513,3,2016,1,152.93089294,2,2,1,,,,,,2,1,1,1,5000,51,2,4,5,5,1,0,0,1,1,0,0,1,0,1,2,0,1,1,2,2,2,2,1,2,2,0,0,2,1,1,2,,,1,,,2,2,0,0,0,0,7,17197,13272,13895,3925,14898,5087,3306,3407,2095,5087,0,2095,0,0,0,5087,0,0,0,3407,0,0,0,0,0,2095,0,0,0,0,623,341,21,261,18822,3390,784,4126,461,50,764,8231,267,749,0,1,3432,0,1994.7254315,1316.259609,121,93241,1406759,1
2016,521,3,2016,1,257.87197876,2,2,1,,,,,,2,1,1,1,0000,24,6,3,2,2,1,0,0,1,1,0,0,1,0,1,2,1,1,1,2,2,1,2,2,2,1,0,0,1,1,1,2,,,0,,,2,2,1,3,1,2,3,7778,6118,6436,1660,3964,1896,0,0,4540,1896,0,4540,0,0,0,1896,0,0,0,0,0,0,4540,0,0,0,0,0,0,0,318,0,19,299,5624,1424,345,1767,191,155,181,0,366,398,797,1,3564,0,3343.594205,0,220,,0,1
2016,539,2,2016,1,402.99856567,4,3.2,2,,,2,,2,2,1,1,1,0000,31,6,3,3,3,0,1,1,1,1,0,1,1,1,1,4,1,3,4,2,2,1,1,1,2,1,2,2,2,1,1,2,1,1,0,1300000,2,4,4,0,0,0,0,9,38723,32290,44580,6433,26485,44243,0,0,338,44243,0,338,0,0,0,23106,21136,0,0,0,0,338,0,0,0,0,0,0,0,0,12290,7931,2359,2000,32917,2062,1382,2928,1465,1014,1393,2077,16376,3987,232,2,11008,4888.5918188,1240.2734059,4879.367362,0,,1300000,1
2016,547,2,2016,1,336.64660645,2,2,0,,,,,,2,1,1,1,0000,31,6,3,3,3,0,1,1,1,1,0,1,1,0,1,1,0,0,2,2,2,1,1,2,2,1,1,0,2,1,1,2,1,,0,,,5,1,1,0,2,2,4,9207,9207,9989,0,9410,0,0,5993,3996,0,0,3996,0,0,0,0,0,0,0,5993,0,0,3996,0,0,0,0,0,0,0,782,390,0,392,9410,1368,579,3684,1365,100,0,1161,0,1056,96,2,4626,0,3297.86984,1316.259609,12,,0,1
2016,554,2,2016,1,210.80233765,9,5.6,3,,,2,2,4,5,2,3,1,0000,31,6,3,3,3,1,0,0,0,2,0,0,1,1,0,2,0,0,2,2,2,1,2,1,2,2,0,0,2,2,1,2,,,0,,,4,4,1,0,1,2,1,11886,11886,12674,0,8992,6467,0,0,6207,6467,0,6207,0,0,0,4496,0,1970,0,0,0,713,0,0,0,5494,0,0,0,0,788,34,123,631,8992,4121,1350,0,877,162,201,44,290,240,1709,5,10847,5071.1855686,3417.8962981,2357.4807726,0,,0,1
2016,562,2,2016,1,272.70373535,4,3.2,4,,,,,,4,2,2,1,9700,42,5,4,5,4,0,1,1,1,1,1,1,1,1,1,5,1,4,3,2,2,1,1,1,2,1,1,1,2,1,1,2,2,1,1,3386251,2,6,6,0,0,0,0,10,74748,62839,93703,11909,41890,82015,0,5694,5993,82015,0,2997,0,2997,0,45505,33033,3477,0,5694,0,0,0,2997,0,0,0,0,0,0,30864,22513,4616,3735,53799,13847,2101,8630,8487,4762,2064,1745,3106,6862,2194,1,2788,0,2446.2535378,140.6274505,201,226096,4660155,1
2016,570,2,2016,1,345.74035645,1,1.25,0,,,,,,1,1,,1,9700,42,5,4,5,4,0,1,1,1,1,0,0,1,1,1,2,0,1,1,2,2,1,1,2,2,2,1,0,2,2,1,2,1,1,0,2100000,3,4,4,0,0,0,0,6,8565,3900,4096,4665,5852,0,0,1998,2098,0,1998,2098,0,0,0,0,0,0,0,0,0,0,2098,0,0,0,0,0,0,0,196,0,0,196,10517,1038,339,4710,964,468,0,1139,109,1713,38,1,6023,0,1794.681334,4078.024932,150,,2100000,1
2016,588,2,2016,1,294.71151733,5,3.75,2,1,2,,,3,2,1,1,1,9700,42,5,4,5,4,0,1,1,1,1,0,1,1,0,2,2,1,2,1,2,2,2,1,1,2,1,1,0,2,1,2,2,2,1,0,2700000,3,5,5,0,0,0,0,8,34261,28023,37873,6238,28916,37347,0,0,525,12374,0,525,0,0,0,0,12374,0,24973,0,0,525,0,0,0,0,0,0,0,0,9850,5147,3049,1654,35154,2760,726,6251,3950,80,2975,1358,5425,10755,874,1,6594,4851.1004712,1743.2414232,0,0,863018,1836982,1
2016,596,2,2016,1,264.27246094,5,3.75,3,,,1,,1,4,1,3,1,9700,42,5,4,5,4,0,1,1,1,1,0,1,1,1,1,4,1,5,4,2,2,1,1,1,2,2,0,1,2,1,1,2,1,1,1,2900000,3,6,6,0,0,0,0,8,34648,28410,38149,6238,12331,31530,4195,0,2423,31530,0,2423,0,0,0,883,0,30648,0,0,0,150,0,0,0,2274,0,0,0,0,9739,6517,1716,1506,18569,3887,750,6465,2305,43,344,1452,1964,1026,332,1,7810,4467.7874958,1943.2855208,1316.259609,83,,4400000,1
2016,604,2,2016,1,408.28540039,2,2,2,,,,,,2,1,1,1,9700,42,5,4,5,4,0,1,1,1,2,0,1,1,1,1,1,0,1,2,2,2,1,1,1,2,1,1,0,2,2,1,2,2,,0,,,5,5,1,0,2,2,10,38170,37092,54531,1078,22863,54531,0,0,0,54531,0,0,0,0,0,35092,19439,0,0,0,0,0,0,0,0,0,0,0,0,0,17439,11846,3079,2514,23941,3759,780,6377,2329,3091,208,1609,1737,2724,1327,1,1995,0,1994.7254315,0,0,,0,1
2016,612,2,2016,1,324.19302368,4,3.2,2,,2,,,2,2,1,1,1,9700,42,5,4,5,4,1,0,0,1,1,0,1,1,1,1,3,2,2,3,2,2,1,1,1,2,2,2,1,2,1,1,2,2,1,0,4700000,4,5,4,0,0,0,0,9,38204,32155,44294,6049,16295,43956,0,0,338,43956,0,338,0,0,0,19976,23980,0,0,0,0,338,0,0,0,0,0,0,0,0,12139,7814,2339,1986,22344,3098,788,5240,2513,1937,401,581,4334,1191,2262,1,4714,3234.0669808,1480.3263232,0,0,,4700000,1
2016,620,2,2016,1,544.7635498,1,1.25,1,,,,,,1,,1,1,0000,52,6,3,5,4,0,1,1,1,1,0,1,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,0,1800000,2,4.5,4.5,0,0,0,0,9,12885,7387,8250,5498,4063,8250,0,0,0,8250,0,0,0,0,0,8250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863,349,208,306,9561,1243,121,5498,1459,83,253,79,11,102,713,1,3297,2850.7540054,445.8125607,0,0,444035,1355965,1
2016,638,2,2016,1,604.6484375,4,3.2,4,,,,,,4,2,2,1,0000,52,6,3,5,4,0,1,1,0,1,0,1,1,0,0,3,0,0,1,2,2,2,1,1,2,1,1,0,2,1,1,2,2,,0,,,5,5,1,0,2,2,6,20858,20858,22547,0,16520,22547,0,0,0,16782,0,0,0,0,0,6870,0,9911,5765,0,0,0,0,0,0,0,0,0,0,0,1689,328,598,763,16520,883,0,5330,1713,0,618,825,2193,4304,655,2,5885,4027.5000458,1857.5523361,0,0,,0,1
2016,646,2,2016,1,260.54779053,3,2.65,1,,,1,,1,2,1,1,1,0000,52,6,3,5,4,0,1,1,1,1,0,0,1,1,0,4,0,2,1,2,2,2,1,1,2,2,1,1,2,1,1,2,1,1,0,1600000,2,4.5,4.5,0,0,0,0,6,19117,13619,16156,5498,8667,13608,0,0,2547,13608,0,2547,0,0,0,13608,0,0,0,0,0,150,0,0,0,2397,0,0,0,0,2537,1211,649,677,14165,2363,137,5557,1064,310,237,1775,1638,981,103,2,5699,2626.8896592,1451.748595,1438.8236437,182,119160,1480840,1
2016,653,2,2016,1,398.63165283,5,3.75,2,,,2,1,3,2,1,1,1,0000,52,6,3,5,4,0,1,1,1,1,0,1,1,1,1,4,0,4,1,2,2,2,1,1,2,2,0,2,2,1,1,2,1,1,0,1700000,3,4,4,0,0,0,0,5,22723,18282,21164,4441,10535,20638,0,0,525,11648,0,525,0,0,0,0,11648,0,8990,0,0,525,0,0,0,0,0,0,0,0,2882,859,1204,819,14976,2392,462,4501,1518,154,497,1048,2727,1644,32,1,7364,5678.3628902,1686.0859666,0,0,717787,982213,1
2016,661,2,2016,1,404.95767212,5,3.75,1,,1,2,,3,2,1,1,1,0000,52,6,3,5,4,1,0,0,1,1,0,0,1,0,0,2,0,0,1,2,2,1,2,1,2,1,1,0,2,2,,2,,,0,,,3,3,1,0,1,2,1,5885,5885,6144,0,6292,3121,0,0,3023,3121,0,3023,0,0,0,3121,0,0,0,0,0,525,0,0,0,2497,0,0,0,0,259,0,19,240,6292,981,406,503,1078,44,583,1119,904,280,393,2,8738,4851.1004712,1457.4641406,2234.9167379,195,,0,1
2016,679,2,2016,1,448.0880127,2,2,1,,,,,,2,,2,1,0000,52,6,3,5,4,0,1,1,1,1,1,0,1,0,1,2,0,0,1,2,2,1,2,1,2,1,0,0,2,2,1,2,1,1,0,900000,6,3,3,0,0,0,0,7,16026,12425,13291,3601,8501,6538,0,3856,2897,6538,0,2897,0,0,0,6538,0,0,0,3856,0,0,1778,1119,0,0,0,0,0,0,866,360,89,417,12102,2221,1426,3693,966,187,802,464,380,1122,841,2,2180,0,1949.0010667,140.6274505,90,,900000,1
2016,687,2,2016,1,392.69503784,1,1.25,0,,,,,,1,,1,1,8400,44,4,3,5,4,0,1,1,0,1,0,1,1,0,1,1,1,1,2,2,2,1,2,1,2,1,0,0,2,1,1,1,,1,0,1300000,2,4,4,0,0,0,0,9,12885,9057,9666,3828,8104,0,0,6357,3309,0,0,3309,0,0,0,0,0,0,0,6357,0,0,2098,1212,0,0,0,0,0,0,609,413,0,196,11932,1522,495,3928,1124,100,0,2584,866,562,751,1,2238,0,2011.872069,140.6274505,86,,1300000,1
2016,695,2,2016,1,309.94186401,2,2,1,,,,,,2,1,1,1,8400,44,4,3,5,4,0,1,1,1,1,0,0,1,0,1,1,0,3,4,2,2,1,2,2,1,1,0,0,2,1,2,2,2,1,1,1609000,2,4.5,4.5,0,0,0,0,9,21463,16950,17361,4513,16672,1770,4295,5275,6021,1770,0,4818,1203,0,0,1770,0,0,0,5275,0,0,4818,0,0,0,0,0,0,0,411,0,19,392,21185,1511,456,4660,5590,767,49,5598,224,1584,747,3,8054,0,3863.708859,4078.024932,112,977989,2131011,1
2016,703,2,2016,1,223.18763733,2,2,0,,,,,,2,1,1,1,8400,44,4,3,5,4,0,1,1,1,1,1,1,1,0,1,2,0,1,2,2,2,1,1,2,1,2,0,0,2,1,1,2,1,1,1,1911241,2,5,5,0,0,0,0,8,18133,13620,14513,4513,8588,0,2497,7710,4306,0,0,4306,0,0,0,0,0,0,0,7710,0,0,4306,0,0,0,0,0,0,0,893,501,0,392,13101,1140,531,4614,1430,1170,0,912,941,1287,1076,3,4635,0,3297.86984,1316.259609,21,,3411241,1
2016,711,2,2016,1,86.746559143,3,2.65,2,,,,,,3,2,1,1,8400,44,4,3,5,4,0,1,1,1,1,0,1,1,1,2,2,0,2,2,2,2,2,2,1,2,1,0,1,2,1,1,2,2,1,1,1911241,3,5,5,0,0,0,0,10,36414,31734,40849,4680,19058,35854,4995,0,0,35854,0,0,0,0,0,19175,16680,0,0,0,0,0,0,0,0,0,0,0,0,0,9115,5595,1837,1683,23571,1622,526,4591,1499,0,0,1354,1007,12712,260,3,3333,1009.8561688,2200.4850749,122.5640347,0,,3411241,1
2016,729,2,2016,1,203.39796448,4,3.2,3,,,,,,4,3,1,2,0000,25,9,2,3,3,1,0,0,1,2,2,1,1,0,1,3,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,0,1361276,4,5,5,0,0,0,0,5,19319,16369,17563,2950,12327,17062,0,0,501,17062,0,0,501,0,0,5815,0,11246,0,0,0,0,0,0,0,0,0,0,0,0,1194,332,209,653,15277,2108,591,3184,841,3478,1827,809,0,1444,994,2,2435,0,2434.8224465,0,0,,1361276,2
2016,737,2,2016,1,224.77729797,7,4.75,3,,1,2,,3,4,2,2,2,0000,25,9,2,3,3,1,0,0,1,1,1,0,1,1,1,2,0,1,1,2,2,1,2,2,2,2,0,0,1,1,1,2,1,1,0,953500,4,4,4,0,0,0,0,3,17812,15867,16646,1945,9390,16121,0,0,525,16121,0,525,0,0,0,4996,0,11125,0,0,0,525,0,0,0,0,0,0,0,0,779,83,160,536,11335,2257,140,1945,1155,317,131,65,803,1999,2523,2,8432,6505.6253092,1926.1388838,0,0,,953500,3
2016,745,2,2016,1,182.4172821,1,1.25,0,,,,,,1,,1,2,0000,25,9,2,3,3,1,0,0,0,1,1,1,1,0,0,1,0,0,1,2,2,1,2,2,2,2,0,0,1,2,1,,,1,0,607885,4,3,3,0,0,0,0,3,4871,2501,2697,2370,2825,0,0,0,2697,0,0,2697,0,0,0,0,0,0,0,0,0,0,2697,0,0,0,0,0,0,0,196,0,0,196,5195,950,737,2370,315,0,0,95,0,60,666,1,1503,0,1503.188506,0,0,,607885,2
2016,752,2,2016,1,134.93841553,4,3.2,3,,,,,,4,2,2,2,0000,25,9,2,3,3,1,0,0,0,1,1,1,1,1,1,1,1,1,3,2,2,1,1,2,2,2,1,1,1,1,1,2,2,1,0,1361276,2,5,5,0,0,0,0,7,27213,24263,26190,2950,25482,20955,0,0,5234,20955,0,5234,0,0,0,6994,5940,8021,0,0,0,0,2897,0,0,0,0,0,0,2337,1927,734,360,833,28432,1936,1234,2950,968,0,0,765,14666,5617,297,2,7902,0,3823.7000395,4078.024932,0,90448,1270828,2
2016,760,2,2016,1,131.6625824,4,3.2,1,,1,,,1,3,2,1,2,0000,25,9,2,3,3,1,1,0,0,1,1,1,1,1,0,2,0,2,3,2,2,1,2,2,2,1,1,0,1,1,,2,2,1,0,607885,4,3,3,0,0,0,0,3,13111,10741,13139,2370,12850,12989,0,0,150,12989,0,150,0,0,0,12989,0,0,0,0,0,150,0,0,0,0,0,0,0,0,2398,1190,562,646,15220,4368,920,2370,2305,100,180,338,3841,733,66,2,6377,4467.7874958,1908.9922467,0,0,,607885,3
2016,778,2,2016,1,168.54141235,4,3.2,3,,,1,,1,3,2,1,2,0000,25,9,2,3,3,1,0,0,1,2,0,0,1,1,1,2,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1,2,1,1,0,700000,3,5,5,0,0,0,0,5,19940,16990,18627,2950,13620,18477,0,0,150,18477,0,150,0,0,0,7384,8587,2507,0,0,0,150,0,0,0,0,0,0,0,0,1637,515,399,723,16570,3047,503,2950,869,569,713,617,913,4032,2358,2,3275,1617.0334904,1657.5082384,0,0,226497,473503,3
2016,786,2,2016,1,241.62332153,6,4.25,3,,,,1,1,5,2,3,2,0000,25,9,2,3,2,0,1,1,1,1,1,0,1,1,1,1,0,2,1,2,2,1,2,1,2,2,2,0,1,1,1,2,2,1,0,1064800,4,4,4,0,0,0,0,5,26587,24609,28945,1978,17461,28795,0,0,150,28795,0,150,0,0,0,5321,0,23474,0,0,0,150,0,0,0,0,0,0,0,0,4336,2116,991,1229,19439,3162,1154,1978,1626,118,3158,947,1414,4563,1319,5,5262,2444.2959094,2817.7640049,0,0,,1064800,2
2016,794,2,2016,1,262.28634644,6,4.25,1,,1,1,,2,4,3,1,2,0000,25,9,2,3,3,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,2,1,2,2,2,2,0,1,1,2,,2,1,,0,,,4,4,0,0,0,0,1,9741,7796,8470,1945,6615,4836,0,0,3634,4836,0,3634,0,0,0,4836,0,0,0,0,0,338,0,0,0,3296,0,0,0,0,674,0,215,459,8560,1689,1213,1945,741,305,471,166,599,797,634,2,7458,4061.3293998,2080.4586165,1316.259609,0,,0,2
2016,802,3,2016,1,122.37149048,1,1.25,1,,,,,,1,,1,1,5000,51,2,4,5,5,0,1,0,0,1,0,0,1,1,1,2,0,1,2,2,2,2,2,1,2,2,0,0,2,1,1,1,1,1,1,3467549,2,4,4,0,0,0,0,9,15325,8664,9018,6661,7539,1002,0,5912,2104,0,0,2104,0,0,0,0,0,0,1002,5912,0,0,2104,0,0,0,0,0,0,0,354,0,158,196,14200,1814,575,6740,1505,25,0,1037,241,1677,585,1,1503,0,1503.188506,0,0,,4967549,1
2016,810,2,2016,1,1067.7410889,4,3.2,4,,,,,,4,1,3,1,0000,23,6,3,3,2,0,1,1,1,1,0,1,0,0,1,0,0,4,1,2,2,1,1,2,1,2,0,0,2,1,,2,1,,0,,,5,5,1,0,3,2,5,19266,19213,23733,53,13737,20937,0,0,2797,20937,0,0,2797,0,0,3141,0,17796,0,0,0,0,0,0,0,0,0,0,0,0,4520,2703,896,921,13737,1727,386,3539,1066,395,266,2467,1547,2243,101,1,12889,11403.016022,1486.0418688,0,0,,0,1
2016,828,3,2016,1,29.660549164,1,1.25,1,,,,,,1,1,,1,0000,41,10,4,4,3,0,1,1,1,1,0,1,1,1,1,5,1,2,5,2,2,2,1,1,2,2,1,0,2,1,1,1,1,,0,,,6,6,0,0,0,0,10,18648,12527,13448,6121,8304,6083,0,5260,2104,6083,0,2104,0,0,0,6083,0,0,0,5260,0,0,2104,0,0,0,0,0,0,0,921,672,53,196,14426,1593,309,6141,2509,42,0,519,2445,868,0,1,1795,0,1794.681334,0,0,114644,0,1
2016,836,3,2016,1,398.80038452,1,1.25,1,,,,,,1,,1,1,0000,41,10,4,4,3,0,1,0,1,1,0,0,0,0,1,1,0,2,1,2,2,2,2,1,2,1,0,0,2,1,,1,1,,0,,,3,3,1,0,3,2,6,8214,8214,9407,0,12984,9407,0,0,0,9407,0,0,0,0,0,9407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,544,286,363,12984,1542,169,1408,1549,3027,22,879,645,2090,1653,1,3268,2850.7540054,417.2348324,0,0,,0,1
2016,844,4,2016,2,238.14013672,3,2.65,2,,,,1,1,2,1,1,1,0000,41,10,4,4,3,0,1,1,1,1,0,1,1,1,1,3,0,3,6,2,2,1,1,1,2,1,1,2,2,1,,2,1,,0,,,6,6,0,0,0,0,10,72492,62016,110473,10476,16152,110322,0,0,151,110322,0,151,0,0,0,108953,0,1369,0,0,0,151,0,0,0,0,0,0,0,0,48457,43562,2685,2210,25676,4512,164,6162,3953,615,2815,2,2121,4160,1173,1,3302,2444.2959094,857.3318475,0,0,,0,1
2016,851,3,2016,1,1393.0405273,2,2,2,,,,,,2,1,1,3,0000,32,7,2,3,2,0,1,0,1,1,0,0,1,0,1,1,0,4,1,2,2,1,1,2,2,2,1,1,2,1,,2,1,,0,,,3,3,1,0,2,2,10,32102,31659,44446,443,18149,44446,0,0,0,44446,0,0,0,0,0,25436,19009,0,0,0,0,0,0,0,0,0,0,0,0,0,12787,8413,2366,2008,18149,938,112,3208,469,34,0,255,298,12270,567,1,652,0,651.572204,0,0,,0,5
2016,869,4,2016,2,60.995597839,2,2,2,,,,,,2,1,1,1,0000,23,6,3,3,2,0,1,1,1,1,0,0,1,0,0,1,0,0,2,2,2,1,2,2,2,2,0,0,2,2,,2,1,1,0,1116513,2,5,5,0,0,0,0,5,11023,7505,8119,3518,4567,8119,0,0,0,8119,0,0,0,0,0,6012,2107,0,0,0,0,0,0,0,0,0,0,0,0,0,614,368,52,194,8085,285,294,3629,705,0,0,0,0,3172,0,2,1995,0,1994.7254315,0,0,266048,850465,1
2016,877,3,2016,1,159.07302856,2,2,1,,,,,,2,1,1,1,6500,32,5,3,4,3,0,1,1,1,2,0,1,1,1,1,3,0,1,3,2,2,1,2,1,2,1,0,0,2,1,1,2,2,1,0,1900000,3,4,4,0,0,0,0,10,30479,27218,36090,3261,13283,26772,0,5511,3807,26772,0,3807,0,0,0,26772,0,0,0,5511,0,0,0,0,3807,0,0,0,0,0,8872,6140,1501,1231,16544,1888,885,3382,1873,2729,591,1131,1113,1361,1591,1,1995,0,1994.7254315,0,0,505825,1394175,1
2016,885,4,2016,2,444.77575684,4,3.2,3,,,,1,1,3,1,2,1,0000,23,7,2,2,1,0,1,1,1,1,0,0,1,0,1,3,0,2,4,2,2,1,2,1,2,1,0,0,2,1,,2,,1,0,870953,3,5,5,0,0,0,0,5,17794,14844,15419,2950,7875,15268,0,0,151,15268,0,151,0,0,0,5955,0,9313,0,0,0,151,0,0,0,0,0,0,0,0,575,0,89,486,10825,1285,520,2950,925,178,2116,385,1930,347,188,2,3612,1176.7460404,2434.8224472,0,0,230585,640368,1
2016,893,3,2016,1,234.31817627,2,2,0,,,,,,2,1,1,1,0000,23,7,2,2,1,0,1,1,1,1,1,1,1,1,0,2,0,0,3,2,2,1,1,2,2,1,0,0,2,2,1,,,1,0,729320,1,4,4,0,0,0,0,5,11498,9437,10220,2061,2222,0,0,6012,4208,0,0,4208,0,0,0,0,0,0,0,6012,0,0,4208,0,0,0,0,0,0,0,783,391,0,392,4283,371,296,2061,873,0,0,601,0,60,21,2,3915,0,3915.14877,0,0,,729320,1
2016,901,3,2016,1,392.51647949,4,3.2,3,,,1,,1,3,1,2,1,0000,23,7,2,2,1,1,0,0,1,2,0,0,1,0,0,4,0,1,4,2,2,1,1,1,2,2,0,0,2,1,1,2,1,1,0,729320,1,4,4,0,0,0,0,5,19081,17020,18314,2061,11540,18164,0,0,150,18164,0,150,0,0,0,10461,6975,728,0,0,0,150,0,0,0,0,0,0,0,0,1294,0,495,799,13601,1939,490,2061,800,265,0,894,276,5166,1709,2,4233,2444.2959094,1788.9657883,0,0,47780,681540,1
2016,919,3,2016,1,364.49093628,6,4.25,3,,,1,1,2,4,3,1,1,0000,23,7,2,2,1,1,0,0,1,1,0,0,1,0,0,4,0,0,4,2,2,1,2,1,2,2,0,0,2,2,,2,,,0,,,7,7,1,0,1,2,2,13945,13945,14840,0,7066,12068,0,0,2772,12068,0,2772,0,0,0,7716,0,4351,0,0,0,0,2772,0,0,0,0,0,0,0,895,0,270,625,7066,2292,1325,593,232,221,1207,330,631,236,0,1,8804,4888.5918188,2766.324094,918.6571289,230,,0,1
2016,927,3,2016,1,212.87162781,2,2,1,,,,,,2,1,1,1,0000,23,7,2,2,1,0,1,1,1,2,0,0,1,0,1,2,0,1,4,2,2,1,2,1,2,1,0,0,2,1,1,2,,,0,,,4,4,1,0,1,2,2,5784,5784,6228,0,3338,832,0,0,5396,832,0,4189,1207,0,0,832,0,0,0,0,0,0,4189,0,0,0,0,0,0,0,444,0,19,425,3338,1032,711,60,482,17,0,525,255,256,0,2,8527,0,3343.594205,4996.6820609,187,,0,1
2016,935,3,2016,1,415.49102783,1,1.25,0,,,,,,1,,1,1,0000,23,7,2,2,1,0,1,1,1,2,0,0,1,0,0,1,0,0,4,2,2,1,1,2,1,2,0,0,2,2,1,,,1,0,867416,1,5,5,0,0,0,0,5,7563,4350,4609,3213,2515,0,0,2405,2204,0,0,2204,0,0,0,0,0,0,0,2405,0,0,2204,0,0,0,0,0,0,0,259,156,0,103,5465,927,145,2950,830,290,0,243,0,50,30,3,2102,0,1971.863249,0,130,,867416,1
2016,943,3,2016,1,180.85391235,1,1.25,1,,,,,,1,1,,1,0000,23,7,2,2,1,1,0,0,1,2,0,0,1,0,0,2,0,1,4,2,2,1,1,2,2,2,0,0,1,1,1,1,,1,0,729320,2,4,4,0,0,0,0,5,7172,5111,5233,2061,4133,2989,0,0,2243,2989,0,2243,0,0,0,2989,0,0,0,0,0,0,2243,0,0,0,0,0,0,0,122,0,19,103,6194,404,398,2173,2736,87,101,113,60,106,17,2,3779,0,2440.537992,1316.259609,22,,729320,1
2016,950,4,2016,2,215.817276,3,2.65,0,1,1,,,2,1,,1,1,0000,23,7,2,2,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,2,2,1,2,1,2,2,0,0,2,1,,2,,,0,,,3,3,1,0,1,2,1,3523,3523,3627,0,4616,0,0,0,3627,0,0,1617,0,2011,0,0,0,0,0,0,0,340,0,0,0,0,0,0,1277,0,104,0,0,104,4616,1038,68,125,470,491,831,266,911,243,173,1,5150,1617.0334904,1137.3935843,2234.9167379,161,,0,1
2016,968,3,2016,1,196.52874756,4,3.2,3,,,,1,1,3,2,1,1,0000,62,8,5,2,1,0,1,1,1,1,0,1,1,0,1,4,0,4,5,2,2,1,1,1,2,2,2,0,2,1,1,2,2,1,0,2000000,3,6,6,0,0,0,0,10,44310,37264,49205,7046,18908,49055,0,0,150,49055,0,150,0,0,0,19497,22584,6973,0,0,0,150,0,0,0,0,0,0,0,0,11941,7664,2272,2005,25187,3401,607,5567,1540,541,0,840,5729,4302,2661,1,7050,5295.0499148,1754.6725145,0,0,,2000000,1
2016,976,3,2016,1,262.52996826,3,2.65,3,,,,,,3,2,1,1,0000,62,8,5,2,1,0,1,1,1,3,0,1,1,1,1,3,0,4,7,2,2,1,1,1,2,1,0,0,2,1,1,2,2,1,1,2200000,4,6,6,0,0,0,0,10,44781,39447,56033,5334,35278,51024,5010,0,0,926,0,0,0,0,0,0,0,926,50098,0,0,0,0,0,0,0,0,0,0,0,16586,9180,5116,2290,40612,5372,1432,5826,4055,1161,1207,2823,2217,16518,0,1,1955,0,1954.7166127,0,0,,3700000,1
2016,984,4,2016,2,404.64590454,3,2.65,2,,,,,,3,2,1,1,0000,62,6,3,1,1,0,1,1,1,1,0,0,1,1,0,4,0,1,2,2,2,1,1,1,2,2,0,0,2,1,1,2,2,1,0,1000000,4,5.5,5,0,0,0,0,9,32197,28133,36660,4064,18466,36660,0,0,0,36660,0,0,0,0,0,30577,0,6083,0,0,0,0,0,0,0,0,0,0,0,0,8527,5098,1813,1616,22531,2087,1670,3588,1544,221,2261,787,969,8965,438,2,1955,0,1954.7166127,0,0,,1000000,1
2016,992,4,2016,2,374.65081787,4,3.2,2,,,,,,4,1,3,1,0000,62,6,3,1,1,0,1,1,1,1,1,0,1,0,1,2,0,3,2,2,1,1,1,1,2,2,1,0,2,1,1,2,1,1,0,922350,4,5,5,0,0,0,0,6,23204,18999,20195,4205,8791,13660,0,6535,0,13660,0,0,0,0,0,12958,0,702,0,0,6535,0,0,0,0,0,0,0,0,0,1196,0,552,644,12638,1201,825,3978,1514,1174,297,595,404,2541,109,3,5114,2850.7540054,2263.3560777,0,0,121155,801195,1
2016,1008,3,2016,1,438.01315308,8,5.2,3,,1,2,2,5,3,1,2,1,0000,62,6,2,3,2,0,1,1,1,1,1,0,1,1,0,0,0,0,4,2,2,1,2,2,2,2,0,0,2,2,,2,,1,0,750000,6,5.5,5.5,0,0,0,0,2,18225,13917,14817,4308,20322,13951,0,0,866,13951,0,866,0,0,0,8802,4177,972,0,0,0,866,0,0,0,0,0,0,0,0,900,0,281,619,24630,3179,1052,4308,1341,106,332,187,13740,159,225,4,12569,9739.69229,2617.7199074,0,212,90860,659140,1
