s_seker,misparmb,hodesh_hakira,shnat_hakira,quarter,weight,nefashot,nefeshstandartit,mefarnesim,nefashot0_3,nefashot4_5,nefashot6_11,nefashot12_15,nefashotad18,nefashot18up,men18up,women18up,Nationality,yshuv,nafa,zurat_y,pitua,cluster,madadpereferia,madadpotentziali,tanur_ba,tanur_b,tanur_a,microwave,refrigerator,deep_freezer,dish_washer,washing_m,dryer,v_cleaner,television,dvd,computer,a_conditioner,c_heating,f_heating,cable_tv,digital__receiver,water_purification_device,Tablet,Gamer,satellite_dish,internet,phones,cell_phones,cars,value_car,baalut,owned_appartement_not_for_living,value_d,mocher_d,sah_hadarim,hadarim,rented_d,add_payers,maskir,mafteah,decile,total_net,net,i1kaspit,iinkind,c3kaspit,i11,i12,i13,i14,i111,i132,i141,i142,i143,i144,i111_rmb,i111_bz,i111_aher,i112_i113,i131011,i131029,i141010,i141028,i141036,i141044,i141051,i141069,i141077,i141085,t21,t211,t212,t213,c3,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,RamatDatiyut,dirotBaalutLoGarim,religion
2014,55806,9,2014,3,218.50849915,2,2,2,,,,,,2,1,1,1,0000,42,7,,4,5,5,0,1,1,1,2,0,1,1,1,1,2,1,2,3,2,2,1,2,2,1,0,2,1,1,2,2,0,1,2,3750000,4,5,5,0,0,0,0,10,57597,52204,83660,5393,11834,83660,0,0,0,83660,0,0,0,0,0,64798,18862,0,0,0,0,0,0,0,0,0,0,0,0,31456,24980,3621,2855,17227,1080,272,5810,1396,619,8,301,600,6562,578,1,0,1
2014,55814,10,2014,4,262.00738525,3,2.65,2,1,,,,1,2,1,1,1,0000,42,7,,4,5,5,0,1,1,1,1,0,1,1,1,1,2,1,1,1,2,2,1,2,1,0,1,2,1,,2,1,0,1,2,1700000,3,3.5,3.5,0,0,0,0,9,28707,19444,23771,9263,8240,23631,0,0,140,23631,0,140,0,0,0,16582,7050,0,0,0,0,140,0,0,0,0,0,0,0,4327,2416,936,975,17112,1399,84,4126,1168,2039,455,287,2143,5051,361,1,0,1
2014,55822,9,2014,3,240.56750488,5,3.75,2,1,1,,1,3,2,1,1,1,0000,42,7,,4,5,5,0,1,1,1,1,0,1,1,1,1,2,2,6,2,2,2,1,2,2,2,1,2,1,1,2,2,0,1,2,4250000,2,6,5,0,0,0,0,5,20534,14272,18653,6262,21417,18235,0,0,419,17098,0,419,0,0,0,17098,0,0,1137,0,0,419,0,0,0,0,0,0,0,4381,2576,986,819,27679,2588,84,4827,4170,643,325,1090,7585,5991,376,1,0,1
2014,55830,10,2014,4,173.23919678,3,2.65,1,,,2,,2,1,,1,1,0000,42,7,,4,5,5,1,0,0,1,1,0,1,1,1,1,3,1,3,2,2,2,1,2,1,1,0,2,1,1,2,1,0,1,2,2350000,2,5,5,0,0,0,0,9,29980,24587,39314,5393,16706,33246,0,0,6068,0,0,279,0,5789,0,0,0,0,33246,0,0,279,0,0,0,0,0,0,0,14727,12367,1631,729,22099,2071,508,5602,1776,1664,2271,1746,3952,447,2064,2,0,1
2014,55848,11,2014,4,441.18328857,2,2,0,,,,,,2,1,1,2,0000,24,9,,2,3,2,1,0,0,0,1,1,0,1,0,0,1,0,0,1,2,2,2,1,2,0,0,1,2,1,1,,0,1,2,1421782,4,3,3,0,0,0,0,2,5137,3111,3394,2026,5224,0,0,0,3394,0,0,3394,0,0,0,0,0,0,0,0,0,0,3394,0,0,0,0,0,0,283,0,0,283,7250,1837,714,2026,854,143,0,59,951,170,496,3,0,2
2014,55855,11,2014,4,667.09118652,4,3.2,2,,,2,,2,2,1,1,2,0000,24,9,,2,3,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,2,2,1,1,1,1,0,1,1,1,2,1,0,1,2,1421782,5,3,3,0,0,0,0,2,9481,7455,7999,2026,16311,7720,0,0,280,7720,0,280,0,0,0,5994,1726,0,0,0,0,280,0,0,0,0,0,0,0,544,138,77,329,18337,2353,593,2026,1285,949,1631,458,1564,6949,529,1,0,3
2014,55863,11,2014,4,450.78240967,7,4.75,2,,,,3,3,4,2,2,2,0000,24,9,,2,3,2,1,1,0,0,1,1,0,1,0,0,1,0,1,1,2,2,2,1,2,1,0,1,1,,2,1,0,1,2,1007963,5,4,4,0,0,0,0,2,11612,8973,9439,2639,14216,8988,0,0,451,8289,0,451,0,0,0,4210,0,4079,699,0,0,451,0,0,0,0,0,0,0,466,0,97,369,16855,1014,310,2639,1240,220,3341,630,817,3311,3333,1,0,3
2014,55871,10,2014,4,280.84729004,4,3.2,1,,,1,,2,2,1,1,1,0000,23,6,1,3,3,2,0,1,1,1,2,1,1,1,0,1,4,0,1,3,2,2,1,2,2,1,0,2,2,1,2,1,0,1,2,1000000,3,7,7,0,0,0,0,4,15516,11208,13611,4308,12901,13331,0,0,279,13331,0,279,0,0,0,13331,0,0,0,0,0,279,0,0,0,0,0,0,0,2403,1266,574,563,17209,1398,406,4428,1608,4081,1190,329,751,2954,64,2,0,1
2014,55889,11,2014,4,127.12930298,5,3.75,2,1,,1,1,3,2,1,1,1,4000,31,3,,4,3,4,0,1,1,1,1,0,0,1,0,1,1,0,1,1,2,2,2,2,2,1,0,1,1,,2,1,0,,2,,,3,3,1,0,2,2,2,9328,9328,9710,0,12613,7161,0,0,2549,7161,0,2017,532,0,0,5310,1851,0,0,0,0,419,0,0,0,1597,0,0,0,382,45,39,298,12613,3431,123,2398,809,499,685,251,2387,1661,368,5,0,1
2014,55897,11,2014,4,979.09997559,1,1.25,1,,,,,,1,1,,1,4000,31,3,,4,3,4,1,0,0,1,1,0,0,1,1,0,2,1,0,1,2,2,2,1,2,0,0,2,2,1,1,1,0,,2,,,3,3,1,0,2,2,5,7595,7595,7774,0,5527,4945,0,0,2828,4945,0,0,0,2828,0,4945,0,0,0,0,0,0,0,0,0,0,0,0,0,179,6,20,153,5527,1272,165,1699,495,0,0,507,107,917,365,2,0,1
2014,55905,11,2014,4,412.00131226,1,1.25,1,,,,,,1,,1,1,4000,31,3,,4,3,4,0,1,1,1,1,0,0,0,0,0,1,0,1,1,2,2,2,1,2,1,0,2,1,,1,1,0,,2,,,2,2,1,0,2,2,2,3762,3762,4073,0,7032,4073,0,0,0,4073,0,0,0,0,0,4073,0,0,0,0,0,0,0,0,0,0,0,0,0,311,68,61,182,7032,1102,302,1799,678,0,0,1,35,2480,636,1,0,1
2014,55913,11,2014,4,192.09230042,5,3.75,1,,,1,2,3,2,1,1,1,0000,22,6,1,2,2,2,0,1,1,1,1,0,0,1,1,0,0,1,1,1,2,2,2,2,2,0,0,2,2,1,2,1,0,1,1,700000,2,4,4,0,0,0,0,5,21368,18947,19894,2421,32440,8932,2496,0,8466,8932,0,8466,0,0,0,8932,0,0,0,0,0,280,0,0,0,8187,0,0,0,947,338,266,343,34861,1499,274,4769,3533,905,7172,2635,12110,1082,880,4,1,1
2014,55921,11,2014,4,513.37982178,3,2.65,2,,,,,,3,2,1,1,0000,22,6,1,2,2,2,0,1,1,1,1,0,0,1,0,0,2,0,1,2,2,2,2,1,2,0,0,2,1,,2,1,0,1,2,1300000,3,5,5,0,0,0,0,5,14435,10162,10487,4273,11770,7292,0,0,3195,7292,0,3195,0,0,0,900,0,6392,0,0,0,0,0,0,0,3195,0,0,0,325,21,88,216,16043,1345,295,4273,2466,363,0,711,360,6120,111,2,0,1
2014,55939,10,2014,4,302.92160034,3,2.65,2,,1,,,1,2,1,1,1,0000,22,6,1,2,2,2,0,1,1,1,1,0,0,1,0,1,2,0,1,3,2,2,1,2,2,1,0,2,1,,2,1,0,,2,,,3,3,1,0,2,2,3,10928,10928,13020,0,8023,12880,0,0,140,2679,0,140,0,0,0,0,2679,0,10201,0,0,140,0,0,0,0,0,0,0,2091,671,892,528,8023,931,490,1500,748,103,339,513,1322,1944,134,1,0,1
2014,55947,8,2014,3,31.785900116,5,3.75,1,,,,,,5,2,3,2,0000,25,9,,2,2,2,0,1,1,0,1,1,0,1,0,1,1,0,0,2,2,2,2,1,2,0,0,1,2,,,,0,1,2,1002941,4,3,3,0,0,0,0,2,9982,8424,9451,1558,3920,6058,0,0,3393,6058,0,3393,0,0,0,6058,0,0,0,0,0,0,3393,0,0,0,0,0,0,1027,148,191,688,5478,1652,905,1558,1057,32,0,52,18,0,203,2,0,2
2014,55954,9,2014,3,100.83460236,4,3.2,1,,1,1,,2,2,1,1,2,0000,32,9,,1,3,2,0,1,1,1,1,1,1,1,0,1,2,1,1,1,2,2,2,1,2,1,0,1,2,,2,,0,1,2,680494,4,3,3,0,0,0,0,2,9563,7567,8264,1996,7718,7984,0,0,279,7984,0,279,0,0,0,7984,0,0,0,0,0,279,0,0,0,0,0,0,0,697,201,200,296,9714,3451,695,1996,702,249,0,0,791,369,1460,2,0,3
2014,55962,9,2014,3,120.103302,4,3.2,1,1,,,1,2,2,,2,2,0000,23,9,,1,3,2,0,1,1,1,1,1,1,1,0,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,2,1,0,1,2,1421782,4,3,3,0,0,0,0,2,8282,6724,7266,1558,35852,6986,0,0,279,6986,0,279,0,0,0,6986,0,0,0,0,0,279,0,0,0,0,0,0,0,542,0,193,349,37410,6513,1204,1558,1523,496,237,249,864,18328,6437,2,0,3
2014,55970,9,2014,3,734.14050293,3,2.65,1,,,,1,1,2,1,1,2,0000,25,9,,1,3,2,0,1,1,1,2,1,1,1,1,1,2,1,1,5,2,2,2,1,1,0,0,1,1,1,2,2,0,1,2,1500000,4,3,3,0,0,0,0,7,19142,17584,25032,1558,16620,24893,0,0,140,24893,0,140,0,0,0,24893,0,0,0,0,0,140,0,0,0,0,0,0,0,7448,4923,1384,1141,18178,4462,615,1558,1760,172,2244,399,176,5344,1448,2,0,3
2014,55988,6,2014,2,983.12432861,3,2.65,1,1,,,,1,2,1,1,2,0000,32,9,,1,3,2,0,1,1,1,1,1,1,1,1,1,1,0,1,2,2,2,2,1,1,1,0,1,1,,2,1,0,1,2,680494,4,3,3,0,0,0,0,2,8737,6741,7190,1996,7004,7050,0,0,140,7050,0,140,0,0,0,7050,0,0,0,0,0,140,0,0,0,0,0,0,0,449,67,133,249,9000,612,542,1996,890,1437,1354,119,35,1915,100,3,0,3
2014,55996,11,2014,4,406.10958862,1,1.25,0,,,,,,1,1,,1,0000,43,7,,4,4,3,0,1,1,1,1,1,1,1,1,0,5,1,2,4,2,2,1,2,2,0,0,2,1,1,1,1,0,1,2,2113046,4,8,8,0,0,0,0,6,8546,1137,1498,7409,8526,0,1498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,195,63,103,15935,2353,330,7498,1789,111,0,138,369,2954,394,1,0,1
2014,56002,9,2014,3,289.62271118,2,2,2,,,,,,2,1,1,1,0000,61,6,3,2,3,2,1,0,0,1,1,0,0,1,0,0,1,1,1,1,2,2,1,2,2,0,0,2,1,,2,1,0,,2,,,4,4,1,0,2,2,3,8285,8285,8746,0,9315,8081,0,0,665,8081,0,665,0,0,0,6444,1637,0,0,0,0,0,0,0,0,0,665,0,0,461,0,109,352,9315,935,269,2101,1004,0,130,162,2743,1651,321,3,0,1
2014,56010,9,2014,3,161.26950073,2,2,1,,,,,,2,1,1,1,7900,42,13,,3,5,5,0,1,1,1,1,1,1,1,0,1,2,0,0,2,2,2,1,2,2,0,0,2,1,1,2,1,0,1,2,2000000,4,4,4,0,0,0,0,3,7069,3304,3620,3765,5153,1626,0,0,1994,1626,0,0,0,1994,0,1626,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,80,236,8918,835,681,3949,1430,0,0,347,235,1316,126,2,0,1
2014,56028,9,2014,3,97.595703125,8,5.2,1,,,,2,2,6,1,5,1,7900,42,13,,3,5,5,1,0,0,1,2,1,0,1,1,0,3,0,1,4,2,2,1,2,1,0,0,2,1,1,2,1,0,1,2,2000000,1,4,4,0,0,0,0,3,18211,14446,18199,3765,15738,15327,0,0,2872,15327,0,2872,0,0,0,15327,0,0,0,0,0,279,1496,1097,0,0,0,0,0,3753,1809,777,1167,19503,2545,447,3765,1439,50,798,2440,3227,2547,2246,2,0,1
2014,56036,9,2014,3,372.51681519,1,1.25,1,,,,,,1,1,,1,7900,42,13,,3,5,5,0,1,0,1,1,0,1,1,0,0,2,1,1,2,2,2,2,2,2,0,0,1,1,1,1,2,0,,2,,,3.5,3.5,0,0,0,0,9,14699,6571,8247,8128,2611,8247,0,0,0,8247,0,0,0,0,0,8247,0,0,0,0,0,0,0,0,0,0,0,0,0,1676,944,344,388,10739,379,43,3765,1111,0,0,126,35,5279,0,1,0,1
2014,56044,9,2014,3,264.11459351,2,2,2,,,,,,2,1,1,1,7900,42,13,,3,5,5,1,0,0,0,1,0,0,1,0,0,2,0,1,2,2,2,1,2,1,0,0,2,1,1,2,,0,1,2,900000,3,2.5,2.5,0,0,0,0,5,11612,8537,9001,3075,7848,9001,0,0,0,9001,0,0,0,0,0,5915,0,3086,0,0,0,0,0,0,0,0,0,0,0,464,55,81,328,10923,1756,349,3075,697,1115,662,576,274,299,2118,1,0,1
2014,56051,11,2014,4,193.71980286,5,3.75,1,,,,,1,4,2,2,3,9000,62,15,3,3,3,2,1,0,0,1,1,0,0,1,0,2,1,1,2,1,2,2,1,2,1,0,0,2,1,1,2,1,0,1,2,450000,3,3,3,0,0,0,0,3,15504,13369,13965,2135,10146,5975,0,0,7990,5975,0,7990,0,0,0,5975,0,0,0,0,0,140,2908,0,0,4942,0,0,0,596,136,59,401,12281,2754,0,2135,1904,91,223,1306,1185,2606,77,1,0,5
2014,56069,10,2014,4,330.90478516,1,1.25,0,,,,,,1,,1,1,9000,62,15,3,3,3,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,2,2,1,2,2,0,0,2,2,1,,,0,1,2,250000,1,1.5,1.5,0,0,0,0,5,7360,5533,5988,1827,3802,0,0,3992,1996,0,0,1996,0,0,0,0,0,0,0,3992,0,0,1996,0,0,0,0,0,0,455,259,0,196,5629,263,358,1827,1984,0,0,855,177,165,0,3,0,1
2014,56077,10,2014,4,401.69781494,5,3.75,2,,2,1,,3,2,1,1,3,6600,53,4,,3,5,5,0,1,1,1,1,0,0,1,0,1,2,2,1,3,2,2,2,2,1,1,1,1,1,,2,1,0,1,2,1200000,3,3,3,0,0,0,0,4,17650,14425,15859,3225,8664,14841,0,0,1018,14841,0,419,0,599,0,8686,6156,0,0,0,0,419,0,0,0,0,0,0,0,1434,578,321,535,11889,1398,256,3303,1215,526,517,806,2052,1251,566,1,0,2
2014,56085,10,2014,4,492.6151123,1,1.25,0,,,,,,1,,1,1,6600,53,4,,3,5,5,1,0,0,0,1,0,0,1,0,0,1,1,0,1,2,2,1,1,2,0,0,2,2,1,1,,0,,2,,,3,1.5,1,0,2,2,3,4772,4772,4968,0,3620,0,0,0,4968,0,0,2775,2194,0,0,0,0,0,0,0,0,0,2775,0,0,0,0,0,0,196,0,0,196,3620,666,188,1740,188,0,0,358,135,124,221,1,0,1
2014,56093,10,2014,4,695.8057251,1,1.25,1,,,,,,1,,1,1,6600,53,4,,3,5,5,1,0,0,0,1,0,0,1,0,0,1,1,0,1,2,2,1,1,2,0,0,2,2,,1,,0,,2,,,3,1.5,1,0,2,2,3,4915,4915,5035,0,3154,1497,0,0,3538,1497,0,2695,843,0,0,1497,0,0,0,0,0,0,2695,0,0,0,0,0,0,120,0,17,103,3154,378,184,1740,188,8,22,125,320,188,0,1,0,1
2014,56101,10,2014,4,545.04962158,9,5.6,5,2,,,,2,7,5,2,1,0000,61,6,3,2,3,2,2,0,1,1,2,0,0,2,1,0,5,2,1,6,2,2,1,2,1,0,0,1,1,1,2,1,0,1,,900000,3,7,7,0,0,0,0,6,36862,32348,36094,4514,14962,33320,0,0,2775,33320,0,2775,0,0,0,4223,0,29097,0,0,0,279,2495,0,0,0,0,0,0,3746,1468,700,1578,19476,1939,92,4791,1437,609,978,1884,1627,5023,1095,5,0,1
2014,56119,11,2014,4,272.59228516,3,2.65,2,,,,,,3,1,2,1,0000,61,6,3,2,3,2,1,0,0,1,2,0,0,1,1,0,3,1,2,1,2,2,1,2,1,0,0,2,1,1,2,1,0,,1,,,4,4,1,0,2,2,6,17518,17518,18919,0,11325,11162,4992,0,2765,11162,0,2765,0,0,0,9177,0,1985,0,0,0,0,0,2765,0,0,0,0,0,1401,489,321,591,11325,1868,1096,2493,520,150,0,291,1219,3680,9,1,2,1
2014,56127,10,2014,4,200.62249756,1,1.25,0,,,,,,1,,1,1,0000,61,6,3,2,3,2,1,0,0,1,1,0,0,1,0,0,2,0,0,1,2,2,1,2,2,0,0,2,2,,1,,0,,2,,,2,2,1,0,1,2,1,2392,2392,2495,0,2319,0,0,0,2495,0,0,2495,0,0,0,0,0,0,0,0,0,0,0,0,0,2495,0,0,0,103,0,0,103,2319,501,16,130,336,0,0,0,602,213,522,1,0,1
2014,56135,11,2014,4,222.40640259,2,2,2,,,,,,2,1,1,1,0000,31,7,2,2,3,2,1,0,0,1,1,0,0,1,0,0,2,0,1,2,2,2,1,2,1,1,0,2,1,,2,1,0,,2,,,3,3,1,0,2,2,3,6756,6756,7500,0,8736,7500,0,0,0,6502,0,0,0,0,0,6502,0,0,998,0,0,0,0,0,0,0,0,0,0,744,210,244,290,8736,3013,217,1999,637,0,0,0,1262,1608,0,1,0,1
2014,56143,11,2014,4,170.59190369,4,3.2,1,1,,2,,3,1,,1,1,0000,31,7,2,2,3,2,0,1,1,1,1,0,0,1,0,0,2,0,0,1,2,2,1,2,1,0,0,2,2,,1,,0,,2,,,3,3,1,0,2,2,1,4163,4163,4313,0,6076,1597,0,0,2716,1597,0,2716,0,0,0,1597,0,0,0,0,0,419,0,0,0,0,0,0,2296,150,0,17,133,6076,802,247,2598,1193,100,0,69,554,468,45,2,0,1
2014,56150,11,2014,4,177.8572998,4,3.2,0,1,,1,,2,2,1,1,1,4000,31,3,,4,3,4,1,0,0,1,1,0,0,1,1,0,0,0,0,1,2,2,2,2,2,0,0,2,2,,2,,0,,2,,,3,3,1,0,2,2,1,6167,6167,6270,0,4221,0,0,0,6270,0,0,5072,1198,0,0,0,0,0,0,0,0,280,0,0,0,4792,0,0,0,103,0,0,103,4221,277,57,1799,851,37,170,65,616,98,252,4,0,1
2014,56168,11,2014,4,185.40719604,1,1.25,1,,,,,,1,,1,1,7100,61,4,3,3,3,2,1,0,0,1,1,0,0,1,0,0,1,0,1,1,2,2,1,2,2,0,0,2,1,,1,1,0,1,,656255,3,3,3,0,0,0,0,6,8125,5935,6301,2190,4546,6301,0,0,0,6301,0,0,0,0,0,6301,0,0,0,0,0,0,0,0,0,0,0,0,0,366,72,82,212,6736,1074,280,3354,706,93,0,107,494,381,245,2,0,1
2014,56176,10,2014,4,667.77539063,3,2.65,3,,,,,,3,2,1,1,9000,62,15,3,3,3,2,1,0,0,1,1,1,0,1,1,1,3,1,1,2,2,2,1,2,2,0,0,2,1,1,2,2,0,1,2,650000,3,4,4,0,0,0,0,8,22965,20410,29083,2555,18979,29083,0,0,0,29083,0,0,0,0,0,277,0,28807,0,0,0,0,0,0,0,0,0,0,0,8673,5774,1531,1368,21534,501,946,2655,691,0,119,84,15172,1350,17,2,0,1
2014,56184,10,2014,4,611.015625,2,2,0,,,,,,2,1,1,1,9000,62,15,3,3,3,2,0,1,1,1,1,1,0,1,1,1,0,0,1,1,2,2,2,2,2,0,0,2,2,1,2,,0,1,2,1000000,3,4,4,0,0,0,0,2,6045,3490,3882,2555,5837,0,0,0,3882,0,0,3882,0,0,0,0,0,0,0,0,0,0,3882,0,0,0,0,0,0,392,0,0,392,8392,3077,616,2555,970,422,0,384,21,249,98,4,0,1
2014,56192,10,2014,4,301.42749023,6,4.25,2,2,1,1,,4,2,1,1,1,9000,62,15,3,3,3,2,1,0,0,1,1,0,0,1,0,0,4,1,0,1,2,2,1,2,1,2,0,2,1,1,2,1,0,1,2,550000,3,2.5,2.5,0,0,0,0,3,14818,12683,13500,2135,11447,12941,0,0,559,12941,0,559,0,0,0,6341,6600,0,0,0,0,559,0,0,0,0,0,0,0,817,188,188,441,13582,2944,826,2135,957,385,676,544,3311,954,851,2,0,1
2014,56200,11,2014,4,101.89250183,5,3.75,3,,,1,,2,3,2,1,1,0000,31,6,,4,3,3,1,0,0,1,1,0,0,1,1,1,3,0,2,3,2,2,1,2,1,0,0,2,1,1,2,1,0,,2,,,3,3,1,0,2,2,4,18897,18897,20509,0,13468,20230,0,0,280,20230,0,280,0,0,0,8521,7208,4501,0,0,0,280,0,0,0,0,0,0,0,1612,493,400,719,13468,2137,414,997,1060,233,843,398,1944,2746,2695,2,0,1
2014,56218,11,2014,4,295.70800781,1,1.25,1,,,,,,1,1,,1,0000,31,6,,4,3,3,1,0,1,1,1,0,1,1,1,0,2,0,2,1,2,2,1,2,2,0,0,2,1,1,1,1,0,,2,,,4,4,1,0,2,2,4,6000,6000,6832,0,5592,6832,0,0,0,6832,0,0,0,0,0,6832,0,0,0,0,0,0,0,0,0,0,0,0,0,832,372,185,275,5592,867,57,2598,363,33,489,81,637,324,142,1,0,1
2014,56226,11,2014,4,166.97059631,2,2,0,,,,,,2,1,1,1,0000,31,6,,4,3,3,1,0,0,1,1,0,0,1,0,0,1,0,0,0,2,2,1,2,1,0,0,2,2,1,2,,0,,2,,,2,2,1,0,1,2,1,3848,3848,4147,0,5119,0,0,0,4147,0,0,3266,882,0,0,0,0,0,0,0,0,0,3266,0,0,0,0,0,0,299,0,0,299,5119,1406,338,1228,147,0,0,834,167,990,10,1,0,1
2014,56234,10,2014,4,131.60969543,3,2.65,1,,,,1,1,2,1,1,1,0000,31,6,,3,3,3,1,0,0,0,1,0,0,1,0,0,0,0,2,1,2,2,2,2,2,1,0,2,1,,2,1,0,,2,,,3,3,1,0,2,2,4,11402,11142,11882,260,12095,8209,0,0,3673,8209,0,2974,699,0,0,8209,0,0,0,0,0,140,2834,0,0,0,0,0,0,740,21,216,503,12095,2299,276,2396,512,145,0,41,276,5162,988,1,0,1
2014,56242,11,2014,4,221.25489807,4,3.2,3,,,,,1,3,1,2,2,4000,31,3,,4,3,4,0,1,1,1,1,1,1,1,1,1,2,0,1,1,2,2,2,2,2,0,0,1,1,1,2,1,0,1,2,1000000,3,3,3,0,0,0,0,6,19712,17406,19364,2306,4013,19224,0,0,140,10723,0,140,0,0,0,7138,0,3585,8501,0,0,140,0,0,0,0,0,0,0,1958,413,846,699,6319,799,638,2406,722,33,199,288,135,922,174,1,0,3
2014,56259,11,2014,4,86.937797546,2,2,2,,,,,,2,1,1,1,4000,31,3,,4,3,4,0,1,1,1,1,0,0,1,0,0,1,0,1,1,2,2,2,2,2,0,0,2,1,,2,,0,,1,,,3,3,1,0,2,2,4,10035,10035,10448,0,6050,10448,0,0,0,10448,0,0,0,0,0,4455,5994,0,0,0,0,0,0,0,0,0,0,0,0,413,0,78,335,6050,240,293,1999,695,409,768,193,35,853,565,1,1,1
2014,56267,11,2014,4,236.7723999,2,2,0,,,,,,2,1,1,3,4000,31,3,,4,3,4,0,1,1,0,1,0,0,0,0,1,1,0,1,1,2,2,1,2,2,0,0,2,1,1,2,,0,,2,,,2,2,1,0,2,2,2,5179,5179,5282,0,4004,0,0,0,5282,0,0,4174,1108,0,0,0,0,0,0,0,0,0,4174,0,0,0,0,0,0,103,0,0,103,4004,1181,218,1199,151,0,329,218,117,591,0,1,0,2
2014,56275,10,2014,4,231.5881958,5,3.75,2,,,1,1,2,3,1,2,1,0000,31,6,,3,3,3,0,1,1,1,1,1,0,1,1,1,5,1,6,5,2,2,1,2,1,1,1,2,1,1,2,1,0,1,2,1300000,3,5,5,0,0,0,0,4,16927,13603,18437,3324,33276,18157,0,0,279,193,0,279,0,0,0,0,0,193,17965,0,0,279,0,0,0,0,0,0,0,4834,2268,1772,794,36600,4269,48,3324,2422,956,2044,12971,4857,4110,1598,2,0,1
2014,56283,10,2014,4,209.17480469,1,1.25,1,,,,,,1,1,,1,0000,29,10,,3,1,1,0,1,1,1,1,1,1,1,0,1,2,1,1,4,2,2,2,1,1,0,0,1,1,1,1,1,0,1,2,1940805,4,5,5,0,0,0,0,10,24081,16447,19512,7634,9274,14521,4990,0,0,14521,0,0,0,0,0,14521,0,0,0,0,0,0,0,0,0,0,0,0,0,3065,1785,657,623,16908,4304,582,6201,1587,183,1057,231,602,2089,72,2,0,1
2014,56291,9,2014,3,111.83779907,3,2.65,3,,,,,,3,3,,1,4000,31,3,,4,3,4,1,0,0,1,1,0,1,0,0,0,1,0,3,1,2,2,2,1,2,0,1,2,1,,2,1,0,,2,,,4,4,1,0,2,2,10,40211,40211,51113,0,16430,51113,0,0,0,51113,0,0,0,0,0,14856,18129,18129,0,0,0,0,0,0,0,0,0,0,0,10902,7673,1460,1769,16430,1432,399,3651,1166,296,0,41,2023,7263,160,1,0,1
2014,56309,10,2014,4,979.09997559,1,1.25,1,,,,,,1,1,,1,4000,31,3,,4,3,4,0,1,1,1,1,0,0,0,0,0,2,0,1,1,2,2,1,2,2,0,0,2,1,1,1,1,0,,2,,,3,3,1,0,2,2,4,5693,5693,6546,0,17562,6546,0,0,0,0,0,0,0,0,0,0,0,0,6546,0,0,0,0,0,0,0,0,0,0,853,162,474,217,17562,658,105,3541,430,0,0,472,2419,9789,147,1,0,1
2014,56317,10,2014,4,416.30441284,1,1.25,0,,,,,,1,,1,1,0000,62,10,,3,3,2,0,1,1,1,1,1,0,1,0,0,1,0,0,2,2,2,2,1,2,0,0,1,2,,,,0,1,2,2232313,4,4,4,0,0,0,0,3,4556,1800,1996,2756,977,0,0,0,1996,0,0,1996,0,0,0,0,0,0,0,0,0,0,1996,0,0,0,0,0,0,196,0,0,196,3733,208,104,2756,648,0,0,0,18,0,0,3,0,1
2014,56325,10,2014,4,849.95947266,5,3.75,2,1,1,1,,3,2,1,1,1,0000,62,10,,3,3,2,1,0,0,1,1,0,0,1,0,1,1,0,1,3,2,2,2,1,2,0,0,2,1,1,2,2,0,1,2,1800000,4,6,6,0,0,0,0,7,27183,19869,21471,7314,13929,21052,0,0,419,21052,0,419,0,0,0,12886,8166,0,0,0,0,419,0,0,0,0,0,0,0,1602,0,756,846,21243,331,21,3646,449,1316,1230,373,1028,12661,186,3,0,1
2014,56333,10,2014,4,384.09140015,6,4.25,2,,1,1,1,4,2,1,1,1,0000,62,10,,3,3,2,0,1,1,1,1,0,1,2,1,1,2,1,2,6,2,2,1,2,1,1,0,2,1,1,2,2,0,1,2,1500000,4,7,7,0,0,0,0,5,22577,19081,21140,3496,13692,20581,0,0,559,20581,0,559,0,0,0,19762,819,0,0,0,0,559,0,0,0,0,0,0,0,2059,0,1041,1018,17188,2574,821,3496,1470,694,975,790,2750,2135,1484,3,0,1
2014,56341,10,2014,4,264.01528931,5,3.75,2,2,1,,,3,2,1,1,1,0000,62,10,,3,3,2,1,0,0,1,1,0,0,1,1,1,2,1,3,2,2,2,1,2,1,1,2,2,1,,2,2,0,,2,,,4,4,1,0,2,2,4,16915,16915,18115,0,13581,17695,0,0,419,17695,0,419,0,0,0,11340,6355,0,0,0,0,419,0,0,0,0,0,0,0,1200,0,521,679,13581,1016,45,2244,680,87,852,773,4508,2293,1083,3,0,1
2014,56358,10,2014,4,251.1013031,7,4.75,2,,,2,2,5,2,1,1,1,0000,62,10,,3,3,2,0,1,1,1,1,0,0,1,0,0,1,1,1,1,2,2,1,2,2,0,0,2,1,1,2,2,0,1,2,1805294,5,6,6,0,0,0,0,3,17948,13470,14159,4478,3661,13428,0,0,731,13428,0,731,0,0,0,7947,5482,0,0,0,0,731,0,0,0,0,0,0,0,689,0,224,465,8138,279,218,3496,1320,0,0,187,530,2108,0,3,0,1
