s_seker,MisparMB,c3,c30,c300,c300012,c300038,c300046,c300053,c300061,c300079,c300087,c300202,c300210,c300228,c300236,c300244,c300301,c300319,c300327,c300335,c300343,c300400,c300418,c300426,c300442,c300459,c300467,c300475,c300483,c300491,c300509,c300517,c301,c301010,c301028,c301036,c301044,c301051,c301069,c302,c302018,c302026,c302034,c302042,c302059,c302067,c302075,c302083,c302109,c302117,c302125,c302133,c302141,c302158,c302166,c302174,c302182,c302190,c302208,c302216,c302224,c302232,c302240,c302257,c302265,c302273,c302303,c302315,c302323,c303,c303016,c303032,c303040,c303057,c303065,c303073,c303081,c303099,c303107,c303115,c304,c304014,c304022,c304030,c304048,c304105,c304113,c304121,c304139,c304147,c304154,c304162,c304170,c304188,c304204,c304212,c304303,c304311,c305,c305011,c305037,c305045,c305052,c305060,c305078,c305086,c305094,c305102,c305110,c305128,c305136,c305193,c306,c306019,c306027,c306035,c306043,c306050,c306068,c306076,c307,c307017,c307025,c307033,c307041,c307058,c308,c308015,c308023,c308031,c308049,c308064,c308080,c309,c309013,c309021,c309039,c309047,c309054,c309062,c309070,c309088,c309096,c309104,c309120,c309138,c309153,c309179,c309187,c309203,c309211,c309229,c309237,c309245,c309252,c309278,c309286,c309294,c309310,c309336,c309344,c309351,c309997,c317115
2012,37663,12293,2474,448,0,0,0,44,26,0,0,0,0,0,0,0,87,0,0,54,0,0,137,0,61,0,0,39,0,0,0,0,124,0,91,0,0,33,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,16,0,0,0,8,0,19,14,8,0,0,6,0,65,87,26,0,43,0,0,0,0,0,43,0,0,0,0,0,0,0,177,48,0,0,0,88,41,0,181,181,0,0,0,0,1157,0,694,309,0,131,24,60,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,22,0,0,0,0,0,0,0,27,0,0,0
2012,37671,15051,4698,713,11,32,22,50,0,39,0,0,0,0,76,124,131,65,131,0,0,0,0,0,0,0,0,0,0,33,0,0,213,0,109,0,22,44,39,1871,1131,0,0,0,0,0,0,0,0,87,0,218,0,218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,218,0,157,0,0,0,0,109,0,444,0,0,0,0,0,0,0,0,0,0,0,117,0,0,174,152,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,278,15,152,33,78,0,0,0,139,109,30,0,0,0,0,0,0,0,0,0,0,518,65,44,0,0,13,33,0,33,0,0,0,0,0,0,0,0,65,0,70,196,0,0,0,0,0,0,0,0,0,0
2012,37689,9987,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,33,0,0,0,16,0,0,0,20,37,0,0,0,0,0,0,0,41,11,0,0,0,0,0,0,30,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,924,0,489,435,0,0,0,85,0,0,0,35,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
2012,37697,21333,1538,209,0,0,67,0,26,0,0,0,0,15,0,0,0,0,13,0,0,0,28,0,0,0,0,0,59,0,0,0,83,0,0,41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,61,0,0,0,0,0,66,0,35,28,0,47,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,831,459,324,0,48,0,0,98,0,13,0,0,0,0,0,17,0,0,0,20,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37705,33234,3574,1077,0,0,117,0,68,43,0,0,0,0,0,0,0,111,0,283,0,26,0,91,225,32,0,50,0,0,30,0,87,0,0,77,10,0,0,613,0,0,0,0,0,0,0,0,0,0,0,206,0,59,0,0,0,0,66,0,48,0,0,0,234,0,0,0,0,85,0,67,0,18,0,0,0,0,0,0,1146,146,0,0,70,8,43,337,0,39,79,0,146,0,0,129,150,0,236,0,0,0,0,150,10,0,0,28,0,0,48,0,132,0,0,0,117,15,0,0,46,46,0,0,0,0,33,0,33,0,0,0,0,118,0,0,14,0,0,0,0,0,0,0,0,0,11,0,0,22,52,0,0,0,0,0,0,0,0,18,0,0,0,0
2012,37713,24446,1593,532,19,0,41,0,0,0,109,0,47,0,0,0,0,193,63,50,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,43,0,0,0,43,0,0,0,0,0,0,581,156,0,0,16,0,74,29,13,0,0,0,163,0,0,0,130,0,66,0,0,0,0,0,11,0,0,29,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,0,0,0,275,0,0,0,39,3,5,0,140,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0
2012,37721,20826,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,195,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37739,5696,1081,132,0,0,0,0,33,0,0,0,0,0,48,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,109,0,0,0,0,0,0,0,0,0,0,109,0,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,65,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,22,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37747,5119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37754,31367,2528,376,0,16,0,0,56,0,28,0,0,0,0,0,43,0,0,0,0,0,0,0,111,0,0,0,0,0,121,0,0,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,53,0,0,48,0,48,58,0,0,25,0,37,0,0,0,29,0,95,0,0,0,0,0,0,0,21,50,0,24,0,0,31,0,0,5,0,0,26,0,43,43,0,0,0,0,1229,0,1051,91,87,0,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37762,14599,1440,269,21,0,37,0,0,0,0,0,13,0,0,0,83,0,39,22,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,90,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,52,0,0,0,16,150,0,0,0,0,0,69,0,0,0,0,0,291,0,0,30,87,65,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,91,0,0,0,0,181,0,0,42,0,0,0,0,111,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37770,19795,1318,215,0,0,0,0,0,0,63,0,34,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,28,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,130,65,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,94,0,0,0,0,0,13,0,0,30,0,40,0,0,0,55,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,26,30,0,0,0,0,0,0,0,0,0,543,0,499,0,43,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37788,17478,722,125,0,16,0,17,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,54,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,257,0,214,22,0,0,0,0,0,0,0,0,61,0,79,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37796,20783,5131,299,0,0,30,0,0,0,0,0,17,0,13,0,0,126,0,47,0,0,0,0,0,0,0,0,66,0,0,0,26,0,0,0,0,0,26,453,0,0,0,0,0,0,0,0,0,0,0,140,0,89,0,0,0,0,0,0,46,179,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,480,0,310,39,0,0,0,0,68,37,0,0,39,0,100,0,0,0,27,0,158,0,0,0,0,48,0,0,0,57,53,0,0,0,0,0,0,0,0,0,0,0,226,226,0,0,0,0,3023,0,2807,202,13,0,0,157,0,0,0,0,0,0,49,6,0,0,0,0,22,0,22,0,0,0,0,0,0,44,0,0,13,0,0,0,0,0
2012,37804,2156,135,37,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,11,0,0,0,0,0,0,0,0,0,26,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37812,9836,1159,89,0,0,18,12,0,0,0,0,0,0,0,33,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,98,0,0,0,0,0,0,0,0,0,195,0,0,0,25,0,17,0,0,152,0,521,0,0,0,0,0,79,0,0,0,0,0,202,134,0,83,24,0,108,0,0,0,0,0,0,0,43,64,0,0,0,0,61,35,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37820,8270,1374,128,0,0,17,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,52,0,0,0,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,96,0,0,0,0,0,0,0,0,942,0,675,148,119,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37838,20279,1492,140,16,48,0,0,22,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,150,0,0,0,0,0,0,0,0,393,274,0,0,0,0,43,0,0,34,40,0,2,0,0,0,0,0,196,17,0,49,0,0,0,0,63,33,0,35,0,0,103,0,0,0,26,46,30,0,39,39,0,0,0,0,106,0,0,0,106,0,0,280,74,0,56,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0
2012,37846,8673,1444,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,144,0,0,0,0,207,0,0,0,0,0,0,0,645,0,602,0,43,0,0,0,0,0,0,315,11,0,0,154,0,87,0,0,0,0,0,37,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37853,9371,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0,187,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37861,21761,2083,346,0,0,0,88,26,0,0,0,0,0,0,0,0,0,24,65,44,0,0,0,98,0,0,0,0,0,0,0,117,0,65,0,19,33,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,92,0,0,0,92,0,0,0,0,0,0,310,55,0,0,0,0,0,22,0,0,46,0,70,31,0,55,32,0,80,0,0,0,0,0,6,0,0,74,0,0,0,0,150,43,0,22,0,44,42,0,0,0,0,0,0,0,801,0,160,180,407,0,55,85,0,0,63,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37879,5654,964,183,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,43,0,0,0,439,185,0,87,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,87,0,0,0,0,111,0,90,0,0,21,0,0,0,0,0,163,43,0,0,0,0,14,0,0,0,34,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37887,15276,1221,399,21,0,0,11,27,0,0,0,12,0,17,0,0,169,0,42,0,0,0,0,45,0,0,0,0,0,0,54,38,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,58,0,0,0,8,0,0,10,0,0,0,77,0,0,128,26,0,181,0,0,0,46,0,0,14,41,81,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,0,0,248,28,0,25,0,20,6,54,107,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37895,11813,1047,257,43,0,19,0,21,26,0,0,0,28,0,0,0,38,0,59,24,0,0,0,0,0,0,0,0,0,0,0,37,0,0,28,9,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,358,43,0,80,0,15,47,0,0,69,0,0,24,32,0,0,49,0,60,9,0,0,0,0,52,0,0,0,0,0,0,0,48,0,0,0,0,48,0,0,0,0,0,0,0,0,173,0,0,0,0,0,173,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2012,37903,22177,8264,1128,0,182,30,0,124,151,0,0,0,0,24,0,0,47,0,172,0,0,0,0,0,0,0,242,0,0,0,155,44,0,0,14,0,30,0,4722,0,0,0,0,0,0,0,0,127,0,0,0,0,314,0,0,202,0,109,0,2572,0,0,0,182,0,182,0,1034,375,0,50,0,264,43,18,0,0,0,0,1020,68,0,0,124,18,66,164,36,0,341,28,51,74,0,0,50,0,186,9,0,0,0,97,0,0,0,81,0,0,0,0,311,0,0,31,205,75,0,0,99,99,0,0,0,0,0,0,0,0,0,0,0,380,33,96,51,0,0,0,33,0,0,0,0,25,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37911,29897,6274,693,0,0,0,0,0,0,0,17,0,0,73,0,0,55,0,28,0,35,0,0,453,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1130,0,0,0,0,0,0,0,0,0,0,0,233,0,388,0,0,0,0,152,204,0,0,0,0,152,0,0,0,0,179,0,164,0,15,0,0,0,0,0,0,1201,121,0,19,0,73,77,0,0,90,230,0,163,132,0,270,26,0,230,0,0,0,0,0,108,0,122,0,0,0,0,0,298,0,0,0,228,26,44,0,79,0,79,0,0,0,1965,0,1142,436,361,0,25,499,0,0,102,0,0,0,50,9,12,0,0,0,87,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0
2012,37929,9199,1210,348,0,0,0,24,39,44,0,0,0,0,17,0,0,100,17,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,185,0,0,0,0,0,0,0,0,576,64,0,0,0,0,89,25,0,0,79,0,110,0,0,135,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,24,13,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37937,17877,1606,211,0,0,0,41,0,0,0,0,0,0,0,0,96,61,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,30,0,0,0,30,0,0,0,0,0,0,193,103,0,0,44,0,0,46,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,776,0,326,291,98,0,61,249,101,0,0,22,0,0,70,13,0,0,0,0,32,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37945,27340,2700,596,0,0,87,63,0,26,0,0,22,17,0,0,60,0,0,113,0,0,46,0,90,0,0,0,72,0,0,0,54,0,0,54,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,78,65,0,0,0,0,0,490,88,0,0,121,0,0,93,15,0,0,0,94,79,0,0,0,0,171,39,0,0,0,0,132,0,0,0,0,0,0,0,276,0,0,204,0,72,0,0,99,99,0,0,0,0,26,0,26,0,0,0,0,254,95,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,43,0,0
2012,37952,10645,1336,98,0,0,0,0,0,0,0,9,0,0,22,0,0,37,0,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,37,0,0,0,0,0,71,0,0,0,0,69,0,0,0,69,0,0,0,0,0,0,209,12,0,0,0,0,0,0,0,0,0,0,36,0,0,70,92,0,24,0,0,0,0,0,24,0,0,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,695,0,126,226,246,0,98,57,0,0,0,0,0,0,0,0,0,0,0,26,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37960,11294,837,143,0,0,84,14,0,0,0,9,0,0,0,0,0,29,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,45,0,58,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,322,0,322,0,0,0,0,137,0,0,0,0,0,9,0,13,0,0,0,11,0,0,0,0,0,0,17,0,0,0,0,0,59,28,0,0,0,0
2012,37978,6685,250,61,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,37986,18579,920,73,0,15,0,0,0,13,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,63,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,27,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,65,0,0,0,0,33,82,0,0,65,0,39,30,0,0,29,0,111,0,0,0,0,0,0,0,35,37,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,28,0,0,105,0,0,0,24,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0
2012,37994,12038,1684,304,0,0,0,0,122,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,0,0,0,233,0,179,0,0,0,0,145,0,26,0,0,0,0,0,0,0,85,37,0,0,0,0,0,37,0,0,0,0,446,112,0,0,13,0,84,0,0,41,0,0,97,46,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,28,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,38000,12849,1942,375,0,0,22,0,0,33,0,15,7,0,0,0,0,93,0,113,0,22,0,15,0,0,0,55,0,0,0,0,128,20,54,0,22,33,0,287,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,446,20,0,0,0,16,0,0,0,120,0,0,28,33,0,43,185,0,220,0,0,0,0,0,34,0,143,32,0,11,0,0,112,28,0,33,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,17,30,0,0,0,22,26,7,0,0,15,13,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,38018,21540,1364,370,0,0,139,0,62,0,0,0,0,32,61,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,67,0,67,0,0,0,0,0,0,0,0,451,98,0,0,0,0,26,42,14,0,105,0,48,0,0,78,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0
2012,38026,14117,1964,311,0,0,44,32,28,0,0,0,40,0,0,0,0,0,0,0,52,0,15,0,54,0,0,0,0,0,46,0,59,0,0,17,0,16,27,626,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,195,128,0,0,0,39,0,0,0,39,0,0,0,0,0,0,778,39,0,0,0,16,70,0,0,0,141,0,370,39,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,9,46,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,38034,18712,2669,258,0,0,78,0,0,0,0,0,0,0,0,0,64,40,0,48,0,0,0,0,28,0,0,0,0,0,0,0,22,0,0,0,0,22,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,44,0,0,0,0,0,0,13,38,46,0,0,0,0,0,26,0,172,20,65,0,0,0,0,0,26,61,0,0,0,0,114,0,0,0,42,28,44,0,0,0,0,0,0,0,1093,0,455,183,455,0,0,694,0,0,65,0,0,0,44,0,0,0,0,0,0,0,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,38042,13486,1353,356,0,0,24,22,0,0,0,0,78,0,39,0,0,48,0,0,0,80,0,0,0,0,0,65,0,0,0,0,14,0,0,0,0,14,0,378,126,0,65,0,0,0,0,0,22,0,0,96,0,0,22,0,0,0,47,0,0,0,0,0,0,0,0,0,0,84,0,40,0,43,0,0,0,0,0,0,121,0,0,0,0,0,0,33,0,0,40,0,18,30,0,0,0,0,37,0,0,28,0,0,0,0,9,0,0,0,0,0,127,0,0,57,26,45,0,0,0,0,0,0,0,0,33,0,0,0,33,0,0,203,0,73,0,0,0,0,54,0,0,0,0,0,13,0,0,0,0,0,22,0,0,0,0,0,0,0,0,41,0,0
